,semantic,bleu,meteor,toxicity
0,0.9960706830024719,0.829288386658654,0.9382276400493084,0.05576002597808838
1,0.9717846512794495,0.7598356856515925,0.8300000000000002,0.000626254768576473
2,0.9410920739173889,0.16821895003341453,0.6048387096774195,0.8799476027488708
3,0.993081271648407,0.6690484408935986,0.9041027559546079,0.0014683566987514496
4,0.869494616985321,0.061033220311973134,0.6048387096774195,0.7084426283836365
5,0.9265553951263428,0.07705879552382316,0.48076923076923084,0.15879099071025848
6,0.9904290437698364,0.6606328636027614,0.8819444444444444,0.0024787052534520626
7,0.9818519949913025,0.47398785011707933,0.711764705882353,0.0007931404979899526
8,1.0000001192092896,0.5757197301274735,0.9814814814814815,0.9538273215293884
9,0.8925142884254456,0.1098261401671543,0.534957627118644,0.7391409873962402
10,0.9737163782119751,0.6221008431290531,0.7292320569156728,0.0017839311622083187
11,1.0000001192092896,1.0,0.9921875,0.7431676387786865
12,0.9601698517799377,0.16793545727180179,0.6552706552706553,0.13533495366573334
13,0.9311414957046509,0.34718201116725705,0.6594147092799383,0.07096847891807556
14,0.9793131351470947,0.5789300674674098,0.8203389830508474,0.012992576695978642
15,0.9449529647827148,0.15174681566793558,0.754985754985755,0.0008404540130868554
16,0.9853482246398926,0.7506238537503395,0.8819444444444444,0.1653219759464264
17,1.0000001192092896,1.0,0.996,0.9088203310966492
18,0.9839720726013184,0.6613839855692878,0.7861781076066792,0.09529464691877365
19,0.9999998807907104,1.0,0.9985422740524781,0.32792502641677856
20,0.9840510487556458,0.4240125351805037,0.7361111111111112,0.0017383735394105315
21,1.0,1.0,0.9985422740524781,0.5528342723846436
22,0.9562694430351257,0.6703200460356393,0.7323529411764707,0.0015883559826761484
23,1.0,1.0,0.9995,0.8409801721572876
24,0.9924753904342651,0.6398166741645538,0.8211575489862951,0.0015368807362392545
25,0.9999999403953552,1.0,0.999898229187869,0.9149460792541504
26,0.9720690846443176,0.3610854011224141,0.7653061224489797,0.001201388775371015
27,0.986902117729187,0.8408964152537145,0.8737244897959183,0.03887994959950447
28,0.9963204264640808,0.8801117367933934,0.8993827160493828,0.000760120281483978
29,0.9955612421035767,0.8052253761904355,0.9382276400493084,0.0015559938037768006
